354	0.303907	0.006075	0.030785	0.503878	0.582290	0.167180	0.196994
359	0.371116	0.006926	0.037539	0.614491	0.582857	0.168507	0.239508
364	0.466018	0.006110	0.046680	0.787718	0.583265	0.169761	0.320626
369	0.403244	0.005898	0.040346	0.681289	0.584030	0.171166	0.277028
374	0.373266	0.005221	0.037979	0.607290	0.584176	0.172338	0.227391
379	0.264708	0.006653	0.026583	0.445391	0.584056	0.173464	0.179550
384	0.487572	0.007017	0.048761	0.825244	0.584246	0.174650	0.336773
389	0.314025	0.011401	0.031651	0.527165	0.583648	0.175623	0.211471
394	0.288879	0.007522	0.028858	0.485832	0.583586	0.176774	0.195625
399	0.391698	0.007091	0.039365	0.661387	0.583981	0.178069	0.268542
4	0.308263	0.010464	0.031078	0.518735	0.583341	0.178964	0.209108
9	0.471731	0.051334	0.047360	0.778619	0.583243	0.180039	0.300850
14	0.298598	0.022129	0.030669	0.493551	0.583210	0.181084	0.191279
19	0.261832	0.009740	0.027772	0.386757	0.582771	0.181959	0.109564
24	0.254777	0.014091	0.025288	0.423929	0.581958	0.182808	0.166717
29	0.472442	0.019062	0.047743	0.782845	0.581538	0.183780	0.304988
34	0.349843	0.014294	0.036452	0.550421	0.581561	0.184831	0.188652
39	0.350946	0.017901	0.035207	0.590880	0.580956	0.185652	0.238383
44	0.288452	0.007431	0.028695	0.484987	0.580803	0.186673	0.195066
49	0.438685	0.008440	0.044007	0.740130	0.581508	0.188060	0.299891
54	0.459223	0.010956	0.047273	0.725703	0.581888	0.189254	0.251170
59	0.341734	0.014051	0.034493	0.574480	0.581826	0.190246	0.230931
64	0.281299	0.011269	0.028365	0.472379	0.581212	0.191121	0.189433
69	0.308166	0.009389	0.031654	0.493483	0.580850	0.192054	0.176661
74	0.298350	0.008083	0.031363	0.442979	0.580707	0.193100	0.126187
79	0.281828	0.008921	0.028250	0.474578	0.580362	0.194132	0.191441
84	0.247788	0.009532	0.024950	0.416503	0.580042	0.195112	0.167334
89	0.417777	0.006333	0.042104	0.697853	0.580082	0.196256	0.276441
94	0.393861	0.006268	0.040129	0.645040	0.580604	0.197563	0.243897
99	0.351393	0.007947	0.035275	0.588903	0.580624	0.198741	0.234973
104	0.395565	0.004493	0.039976	0.656848	0.581239	0.200139	0.256556
109	0.334784	0.009477	0.033765	0.565464	0.581217	0.201232	0.229560
114	0.357738	0.007528	0.035823	0.603306	0.581136	0.202358	0.244074
119	0.402202	0.008316	0.040779	0.657919	0.581539	0.203653	0.247688
124	0.557870	0.004979	0.056595	0.923286	0.582022	0.204952	0.357543
129	0.215732	0.005744	0.022268	0.346543	0.581517	0.205825	0.124421
134	0.431299	0.007786	0.043177	0.728876	0.582057	0.207188	0.296194
139	0.351921	0.005148	0.035348	0.595003	0.582184	0.208417	0.242032
144	0.436905	0.004815	0.044633	0.712070	0.582297	0.209523	0.265204
149	0.324506	0.004672	0.033554	0.522237	0.582002	0.210510	0.188099
154	0.320810	0.006674	0.032514	0.532782	0.581735	0.211525	0.207818
159	0.338021	0.005224	0.033927	0.571366	0.581687	0.212649	0.232259
164	0.471011	0.006325	0.047662	0.785672	0.581238	0.213512	0.309628
169	0.432718	0.005532	0.043412	0.730230	0.581869	0.214829	0.295692
174	0.342463	0.005806	0.034392	0.578763	0.581925	0.216013	0.235133
179	0.318000	0.005388	0.031874	0.538055	0.581543	0.217040	0.219181
184	0.314328	0.005649	0.031907	0.521645	0.581377	0.218082	0.202918
189	0.464174	0.004266	0.047264	0.764800	0.581180	0.219129	0.292159
194	0.343654	0.005280	0.034503	0.581460	0.581157	0.220302	0.236839
199	0.292092	0.004339	0.030954	0.447786	0.581417	0.221522	0.138381
204	0.480620	0.003886	0.048618	0.800987	0.581708	0.222770	0.314620
209	0.321884	0.006362	0.032210	0.544284	0.581839	0.223976	0.221346
214	0.385474	0.005940	0.038622	0.653006	0.582368	0.225378	0.266693
219	0.544123	0.011074	0.054563	0.921675	0.582926	0.226772	0.376324
224	0.410459	0.029155	0.041247	0.691701	0.583010	0.227935	0.278983
229	0.492287	0.027244	0.049522	0.830576	0.583439	0.229283	0.335922
234	0.478141	0.060605	0.048893	0.781575	0.583624	0.230188	0.291635
239	0.335354	0.010547	0.033906	0.564225	0.583707	0.231357	0.226633
244	0.216362	0.007213	0.021598	0.363465	0.583694	0.232502	0.145433
249	0.188694	0.005375	0.019988	0.293733	0.583465	0.233476	0.094576
254	0.310027	0.010806	0.030789	0.519730	0.583626	0.234686	0.206851
259	0.302465	0.005881	0.031863	0.476858	0.583394	0.235684	0.159729
264	0.279520	0.025434	0.028095	0.471619	0.583280	0.236682	0.190688
269	0.341614	0.042988	0.035658	0.563689	0.583433	0.237849	0.215276
274	0.379698	0.007994	0.038140	0.641142	0.583636	0.239054	0.259698
279	0.306006	0.005164	0.030690	0.517226	0.583427	0.240096	0.210011
284	0.270146	0.007558	0.027175	0.455316	0.582943	0.241041	0.183567
289	0.390566	0.005163	0.039207	0.660772	0.582922	0.242176	0.268896
294	0.303667	0.009361	0.030829	0.512289	0.583334	0.243513	0.206984
299	0.425801	0.004021	0.042679	0.721892	0.583477	0.244737	0.295269
304	0.415332	0.003989	0.041688	0.702858	0.583804	0.246067	0.286173
309	0.353496	0.004505	0.036096	0.584805	0.583696	0.247153	0.224441
314	0.291745	0.004810	0.029277	0.493218	0.583726	0.248344	0.200294
319	0.371354	0.006854	0.037105	0.626975	0.583685	0.249473	0.253751
324	0.409636	0.008849	0.042028	0.671454	0.583730	0.250654	0.250950
329	0.295877	0.006960	0.029937	0.493978	0.583607	0.251754	0.194140
334	0.335234	0.006596	0.034843	0.543061	0.583871	0.253026	0.195928
339	0.418417	0.010582	0.042333	0.707090	0.583906	0.254185	0.286788
344	0.414865	0.005945	0.042476	0.682396	0.584282	0.255482	0.257219
349	0.356384	0.007284	0.036102	0.593884	0.584437	0.256725	0.232057
354	0.401730	0.005612	0.040907	0.667454	0.584708	0.258018	0.258618
359	0.373428	0.003391	0.037970	0.621331	0.584863	0.259236	0.241658
364	0.353000	0.003740	0.035293	0.597126	0.585147	0.260559	0.242737
369	0.436442	0.005821	0.043698	0.738731	0.585115	0.261735	0.300775
374	0.352357	0.004079	0.035261	0.596847	0.585360	0.262981	0.243465
379	0.335400	0.004051	0.033680	0.567934	0.585028	0.264002	0.231460
384	0.266938	0.004751	0.026735	0.450974	0.584946	0.265145	0.182676
389	0.380559	0.007655	0.038241	0.643333	0.585256	0.266447	0.261014
394	0.290182	0.004942	0.029844	0.476776	0.585173	0.267542	0.178491
399	0.311452	0.006381	0.031306	0.526925	0.585208	0.268724	0.214216
4	0.270995	0.138743	0.027141	0.456865	0.585259	0.269876	0.183963
9	0.337810	0.121899	0.028795	0.876860	0.585464	0.269563	-0.345411
14	0.358843	0.086429	0.030826	0.454925	0.585993	0.269456	-0.009503
19	0.449901	0.487278	0.047734	0.687374	0.585635	0.269863	0.198905
24	0.256739	0.067345	0.026737	0.428840	0.585508	0.270408	0.168292
29	0.285901	0.364649	0.035006	0.614205	0.585626	0.270063	-0.196200
34	0.195282	0.515830	0.035518	0.387830	0.585321	0.269650	-0.110381
39	0.280006	0.428635	0.042234	0.780922	0.585200	0.268679	-0.327440
44	0.240496	0.143120	0.027142	0.369582	0.584811	0.268205	0.109747
49	0.327512	0.083586	0.040529	0.632901	0.584317	0.267972	-0.172700
54	0.333609	0.529674	0.058020	0.480762	0.583451	0.268383	0.104552
59	0.342094	0.176572	0.055239	0.463647	0.583490	0.267370	0.063781
64	0.237146	0.474357	0.064963	0.552056	0.582697	0.266848	-0.196010
69	0.348785	0.180216	0.040176	0.468351	0.582336	0.266717	0.058797
74	0.143480	0.476947	0.028394	0.628339	0.581559	0.266524	-0.340243
79	0.215351	0.101889	0.023897	0.327225	0.581353	0.265988	0.093013
84	0.232466	0.168363	0.061547	0.356401	0.580601	0.266418	-0.053203
89	0.252474	0.174412	0.037064	0.382264	0.579786	0.266347	0.106959
94	0.159964	0.269482	0.039865	0.374660	0.579047	0.265991	-0.134188
99	0.228093	0.240441	0.042422	0.314772	0.577996	0.265812	-0.026028
104	0.309155	0.096727	0.036521	0.491535	0.577577	0.265362	0.165949
109	0.159736	0.244602	0.037955	0.314859	0.576762	0.264903	-0.089596
114	0.208820	0.116401	0.039837	0.348955	0.575971	0.264654	-0.069919
119	0.213240	0.271029	0.050968	0.472228	0.575217	0.264355	-0.158938
124	0.176376	0.092903	0.028422	0.273008	0.574088	0.264340	0.083758
129	0.127442	0.362636	0.037782	0.369062	0.573293	0.264609	-0.160472
134	0.264334	0.444879	0.050768	0.564255	0.572670	0.264024	-0.181203
139	0.251797	0.311895	0.064364	0.380504	0.572057	0.263384	-0.054252
144	0.242170	0.302560	0.053350	0.300631	0.571237	0.263371	-0.002814
149	0.273890	0.159600	0.058810	0.348315	0.570898	0.262937	0.018661
154	0.154974	0.441588	0.055196	0.550252	0.570236	0.262581	-0.272541
159	0.233769	0.121319	0.021243	0.342690	0.569921	0.261938	0.083099
164	0.218655	0.073551	0.043315	0.335809	0.568953	0.262191	0.100182
169	0.316061	0.099130	0.064843	0.518037	0.568079	0.262598	0.192849
174	0.278251	0.444465	0.045552	0.400082	0.567436	0.262928	0.087171
179	0.203013	0.281392	0.028001	0.381519	0.567084	0.262450	-0.100474
184	0.301951	0.171646	0.048602	0.441067	0.566883	0.262506	0.104891
189	0.208796	0.213722	0.043053	0.255968	0.565887	0.262399	-0.000145
194	0.229507	0.291196	0.040873	0.443168	0.565373	0.261802	-0.122761
199	0.207180	0.218241	0.043590	0.279769	0.564597	0.261482	-0.019822
204	0.131888	0.173065	0.051082	0.209183	0.563633	0.261643	-0.036141
209	0.090031	0.134016	0.048190	0.348932	0.562836	0.261097	-0.180903
214	0.179387	0.096957	0.065183	0.255973	0.562166	0.261010	0.053610
219	0.058986	0.118366	0.056929	0.539157	0.561504	0.260569	-0.353987
224	0.213377	0.185545	0.051767	0.271382	0.561300	0.259475	-0.008083
229	0.291089	0.311738	0.049456	0.451304	0.560695	0.259260	-0.072637
234	0.223083	0.192350	0.041289	0.323777	0.560018	0.259356	0.074978
239	0.188689	0.245733	0.053543	0.971612	0.560149	0.257986	-0.563378
244	0.202893	0.185530	0.052057	0.261407	0.559492	0.257747	0.020208
249	0.241311	0.148088	0.057887	0.297995	0.559059	0.257858	0.005158
254	0.192574	0.183882	0.047093	0.248600	0.558012	0.257671	0.019910
259	0.122252	0.120707	0.037454	0.357719	0.557146	0.257694	-0.158629
264	0.174657	0.096944	0.058070	0.245081	0.556109	0.257758	0.046650
269	0.244393	0.132118	0.045219	0.342851	0.555432	0.257788	0.065150
274	0.201171	0.075112	0.050259	0.278582	0.554742	0.258175	0.048246
279	0.253615	0.333061	0.054174	0.404092	0.554138	0.258503	-0.071768
284	0.223229	0.135580	0.042809	0.272526	0.553820	0.258025	0.000133
289	0.280500	0.160181	0.030197	0.372381	0.553270	0.258145	0.043838
294	0.144783	0.083091	0.027365	0.207818	0.552399	0.258547	0.045367
299	0.135760	0.094192	0.041719	0.224110	0.551506	0.258666	-0.044325
304	0.217939	0.146497	0.044100	0.281837	0.550717	0.258867	0.022916
309	0.239006	0.079780	0.037274	0.360364	0.550071	0.258767	0.100146
314	0.208692	0.164484	0.054272	0.283277	0.549164	0.259007	0.041507
319	0.195432	0.110279	0.049090	0.260804	0.548270	0.259202	0.032279
324	0.164147	0.081424	0.050617	0.237521	0.547336	0.259348	0.054119
329	0.162987	0.119460	0.054914	0.211956	0.546435	0.259631	0.018705
334	0.189414	0.161390	0.064962	0.254414	0.545438	0.259772	0.033562
339	0.176639	0.169065	0.049764	0.252092	0.544524	0.259820	0.053034
344	0.235062	0.206208	0.053286	0.317785	0.543680	0.260069	0.044592
349	0.191683	0.092890	0.048551	0.261955	0.542809	0.260084	0.040486
354	0.179560	0.097275	0.047693	0.260757	0.541897	0.260221	0.060442
359	0.161587	0.143085	0.045649	0.206428	0.540972	0.260421	0.012942
364	0.203478	0.202398	0.067500	0.305573	0.540057	0.260608	0.083230
369	0.250209	0.144120	0.047101	0.330130	0.539241	0.260707	-0.018242
374	0.232063	0.156151	0.047488	0.327149	0.538377	0.260679	0.063567
379	0.297671	0.162547	0.067659	0.440369	0.537662	0.260714	0.111972
384	0.175575	0.104529	0.067196	0.258417	0.536835	0.260635	0.064102
389	0.210191	0.102470	0.066796	0.296810	0.536049	0.260855	0.058266
394	0.155667	0.117415	0.053724	0.219332	0.535116	0.260975	-0.021881
399	0.107051	0.155168	0.052278	0.134085	0.534164	0.261117	0.004541
4	0.174605	0.139038	0.040183	0.227040	0.533224	0.261129	-0.010139
9	0.143206	0.133027	0.067487	0.240930	0.532299	0.260981	-0.049801
14	0.145972	0.101993	0.049974	0.205586	0.531359	0.260824	-0.020473
19	0.122931	0.381369	0.044886	0.281698	0.530612	0.260578	-0.099577
24	0.102652	0.165224	0.032735	0.336933	0.530474	0.259763	-0.160465
29	0.165969	0.330854	0.039454	0.207413	0.529768	0.260075	0.006604
34	0.136127	0.192308	0.046997	0.255836	0.529157	0.259701	-0.067897
39	0.153076	0.134411	0.066511	0.197040	0.528275	0.259665	0.014591
44	0.178429	0.103556	0.048329	0.244826	0.527608	0.259866	0.039171
49	0.181940	0.141308	0.049411	0.226024	0.526574	0.259834	0.005328
54	0.183505	0.186710	0.054775	0.244335	0.525779	0.259971	0.029334
59	0.195612	0.200972	0.071279	0.270354	0.525027	0.260001	0.045776
64	0.226817	0.156873	0.064265	0.338703	0.524294	0.259907	0.090067
69	0.112926	0.124571	0.044704	0.151911	0.523462	0.259920	-0.010524
74	0.154538	0.099994	0.041785	0.200164	0.522603	0.259940	0.016496
79	0.209408	0.192663	0.060486	0.297484	0.521806	0.260027	0.060820
84	0.196347	0.142328	0.041488	0.242554	0.520933	0.259987	-0.001915
89	0.197490	0.191072	0.042105	0.241793	0.520079	0.259930	-0.000286
94	0.121431	0.194729	0.028035	0.213232	0.519349	0.259639	-0.049206
99	0.129052	0.100052	0.047754	0.179951	0.518489	0.259722	0.032562
104	0.190026	0.057103	0.050182	0.266890	0.517546	0.259785	0.050746
109	0.133785	0.091690	0.032289	0.172498	0.516742	0.259862	0.013141
114	0.145217	0.074950	0.035627	0.178576	0.515786	0.259917	-0.000805
119	0.199845	0.074717	0.042779	0.254172	0.514913	0.260007	0.014459
124	0.168408	0.059131	0.035298	0.228768	0.514042	0.260056	0.033552
129	0.184371	0.101585	0.053605	0.277795	0.513192	0.260216	0.076803
134	0.241919	0.262149	0.027552	0.468912	0.512510	0.259938	-0.131378
139	0.144224	0.069821	0.071695	0.190649	0.511745	0.260128	0.020996
144	0.216349	0.273876	0.056360	0.315666	0.511002	0.260284	0.074993
149	0.136195	0.195479	0.063654	0.191323	0.510308	0.259986	-0.018837
154	0.162223	0.150539	0.068155	0.203251	0.509480	0.259962	-0.003749
159	0.160798	0.094244	0.064130	0.236415	0.508647	0.260069	0.058404
164	0.148168	0.099773	0.081979	0.194918	0.507871	0.259959	0.020219
169	0.136973	0.371792	0.088605	0.176952	0.507015	0.260049	0.013927
174	0.196127	0.285784	0.070656	0.272960	0.506508	0.259718	0.048728
179	0.178522	0.213414	0.052068	0.238377	0.505900	0.259503	-0.015355
184	0.101209	0.153628	0.040365	0.422327	0.505270	0.259137	-0.226796
189	0.133137	0.093707	0.022580	0.174182	0.504721	0.259140	0.016891
194	0.161934	0.209070	0.034194	0.311508	0.504102	0.259076	-0.086348
199	0.196376	0.250870	0.048465	0.245563	0.503371	0.258971	-0.004334
204	0.125246	0.080632	0.045116	0.261254	0.502625	0.258827	-0.082269
209	0.174865	0.118078	0.047661	0.215462	0.502020	0.258908	0.002766
214	0.134363	0.118153	0.045060	0.176770	0.501410	0.258730	0.018555
219	0.141848	0.080928	0.029648	0.195829	0.500594	0.258720	-0.017179
224	0.162278	0.178876	0.045283	0.225039	0.499987	0.258525	0.039321
229	0.112584	0.200354	0.036586	0.191168	0.499317	0.258404	-0.040834
234	0.181690	0.245888	0.045249	0.266683	0.498721	0.258123	-0.034155
239	0.199361	0.183657	0.048516	0.283577	0.498013	0.258061	0.058784
244	0.149001	0.128809	0.037656	0.189662	0.497231	0.257971	0.011424
249	0.164660	0.154186	0.040282	0.212953	0.496445	0.257943	0.017531
254	0.175512	0.119729	0.042097	0.254962	0.495788	0.257912	0.059521
259	0.130626	0.112122	0.040067	0.161714	0.495043	0.257793	0.003392
264	0.141528	0.086707	0.046580	0.238366	0.494331	0.257821	-0.049946
269	0.207398	0.136412	0.051240	0.314532	0.493581	0.258044	0.089655
274	0.153072	0.057582	0.025259	0.199118	0.492902	0.257907	0.017987
279	0.177621	0.166302	0.042069	0.243556	0.492287	0.258078	0.039090
